FID	IID	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
GA001402	GA001402	-0.04038303	0.150105	0.04826069	-0.2343805	0.01130066	-0.001373521	-0.00294361	-0.005084222	0.008722583	0.004081422
GA001403	GA001403	-0.04077787	0.1531598	0.05145557	-0.2502784	0.008250345	-0.0004513295	0.003144212	0.01809682	0.007183374	-0.04110571
GA001410	GA001410	-0.04186095	0.1586334	0.04414208	-0.2366865	0.01838118	-0.003393831	-0.009235157	0.008479442	0.01736108	-0.02453726
GA001413	GA001413	-0.0407095	0.1574245	0.0470536	-0.2366007	0.01027759	0.008592501	-0.003300836	-0.002945864	0.005113094	-0.01237082
GA001416	GA001416	-0.04625628	0.1296832	0.06236904	-0.2894284	0.009544672	0.00743279	-0.007039035	-0.004848524	0.0370471	-0.002559983
GA001417	GA001417	-0.04703838	0.1517898	0.05068841	-0.2444135	0.008219331	0.004849567	-0.001985791	0.006646194	0.0194611	0.003784469
GA001418	GA001418	-0.03965458	0.1481851	0.05053655	-0.2369135	0.004463019	0.0002085504	0.002062926	0.002931686	0.01934606	0.01042086
GA001420	GA001420	-0.04095792	0.150829	0.05486533	-0.2434394	0.0004383332	0.008231002	-0.01247521	0.008663654	-0.0006124366	-0.01271227
GA001421	GA001421	-0.04366985	0.1535242	0.05102672	-0.2723858	0.004727601	0.00981311	-0.02514457	-0.01236866	0.09251331	0.03364307
GA001422	GA001422	-0.03742505	0.1612088	0.04771131	-0.2355847	0.009268029	0.001634336	0.007407332	0.005089252	0.001374774	0.0008971489
GA001423	GA001423	-0.03963296	0.1564357	0.04530556	-0.2351916	0.005993124	-0.006005586	-0.006376555	0.005631343	0.02755117	0.005418381
GA001425	GA001425	-0.04181801	0.1546128	0.04808305	-0.2403478	0.007198379	0.000453624	-0.02035456	0.004926895	0.04481768	-0.004108118
GA001426	GA001426	-0.04472928	0.1465596	0.06120826	-0.2891794	0.005094042	0.01696962	-0.01677793	-0.00643661	0.08812973	0.0660756
GA001428	GA001428	-0.04726118	0.1492653	0.05258712	-0.2858659	0.01304204	0.006066101	-0.01211839	0.006714057	0.08535418	0.06612913
GA001429	GA001429	-0.0460963	0.1455432	0.05137644	-0.2901635	0.006093195	0.003652797	-0.01032047	-0.0173571	0.1043144	0.04527862
GA001431	GA001431	-0.1430372	-0.1196836	0.1370985	0.0321612	0.03312867	-0.001733024	-0.02857869	-0.002320226	-0.005423879	0.001827395
GA001432	GA001432	-0.1383591	-0.1161316	0.1327505	0.02274295	0.06025388	-0.001568427	-0.03509421	-0.008813578	0.004062319	0.02418842
GA001433	GA001433	-0.1443277	-0.1116438	0.1322739	0.02491345	0.06063109	-0.000480448	-0.02405464	0.003670341	0.01762949	0.008614674
GA001434	GA001434	-0.138826	-0.1258622	0.1459694	0.02109382	-0.008511066	0.003482759	-0.02522641	-0.01676863	0.01586516	0.007780619
GA001435	GA001435	-0.1425788	-0.113246	0.1317158	0.0312203	0.05593456	-0.005879876	-0.009283022	-0.004311741	-0.003393168	0.004750464
GA001436	GA001436	-0.1414384	-0.1091739	0.1361273	0.03708938	0.06147632	-0.00739393	-0.03202856	-0.001747361	-0.01124087	0.01248426
GA001437	GA001437	-0.1462833	-0.1169158	0.1337038	0.03606802	0.07003775	-0.001540709	-0.0393482	-0.01462748	0.01003091	-0.01201266
GA001438	GA001438	-0.1464484	-0.1184323	0.1329981	0.03428458	0.05947841	-0.003312622	-0.05272934	0.007838029	-0.008736993	-0.01358918
GA001439	GA001439	-0.1418117	-0.1164087	0.1328822	0.03014635	0.0524982	-0.0007415536	-0.02887448	0.001283049	0.009916936	0.004300927
GA001440	GA001440	-0.1502342	-0.1271328	0.1470885	0.02670249	-0.01273864	-0.0006007705	-0.04565566	-0.002459777	0.008579242	0.002464906
GA001441	GA001441	-0.1446643	-0.1300275	0.1389159	0.03140917	-0.02358268	-0.004466002	-0.02731083	0.002091239	-0.002654691	0.01536154
GA001481	GA001481	-0.1460645	-0.1216192	0.1246703	0.03029128	0.1186804	8.108912e-05	0.04132235	0.01243258	-0.001263155	0.002045498
GA001482	GA001482	-0.1479101	-0.1201565	0.1268166	0.02345045	0.1233069	0.001581607	0.03583205	-0.002048944	0.0004466458	-0.005174273
GA001483	GA001483	-0.1417078	-0.1161321	0.1239032	0.01780844	0.1268337	-0.004535389	0.03912133	0.00835948	-0.0004475579	-0.008457635
GA001484	GA001484	-0.1476015	-0.1199323	0.1267431	0.03044398	0.1271105	0.0008451147	0.03280977	-0.0002774053	-0.001375524	-0.01247653
GA001485	GA001485	-0.1422296	-0.117278	0.1250094	0.0239327	0.1290275	0.002233852	0.0347234	0.002136455	-0.002330939	-0.01038557
GA001486	GA001486	-0.1428818	-0.1190991	0.1232019	0.02461988	0.1257743	0.01064535	0.03441771	-0.001658405	0.009309072	-0.006364106
GA001487	GA001487	-0.1484898	-0.1205585	0.1291797	0.02098285	0.1201878	0.0007119962	0.03414248	0.005072062	0.001633044	-0.008149248
GA001488	GA001488	-0.1449199	-0.1142772	0.132377	0.02732594	0.1297987	0.005823909	0.03326097	0.004807069	-0.007529383	-0.002769339
GA001489	GA001489	-0.1427563	-0.1158038	0.1268526	0.02074484	0.1193994	-0.001195933	0.03445498	0.00765232	-0.003813838	-0.009359163
GA001490	GA001490	-0.1470997	-0.1212066	0.1234712	0.02746302	0.1236496	0.0006964539	0.03127938	0.00849065	-0.001911347	-0.0041044
GA001491	GA001491	-0.1475207	-0.1213784	0.1274051	0.02306427	0.1186029	0.003150222	0.03907198	-0.002542098	0.01070451	0.005421272
GA001492	GA001492	-0.1426477	-0.1259622	0.124349	0.02499207	0.1212014	0.0002277147	0.04571359	-0.0003740628	-0.00385863	-0.004483678
GA001493	GA001493	-0.150125	-0.1155124	0.1259138	0.02357847	0.1256906	0.0008587367	0.02944146	0.0008192025	-9.300575e-05	-0.004645834
GA001494	GA001494	-0.1465968	-0.1191179	0.1322611	0.02336494	0.1240781	0.002808351	0.02762192	0.004384767	-0.001009228	-0.01091425
GA001495	GA001495	-0.1507299	-0.1167882	0.1319668	0.02376589	0.1097238	-0.0016587	0.02696542	0.005288194	0.007651652	-0.01059747
GA001496	GA001496	-0.1472721	-0.1194224	0.1243521	0.03788783	0.111782	-0.001690185	0.02523856	0.008282645	-0.003124405	-0.005536015
GA001497	GA001497	-0.1403006	-0.1195389	0.1320758	0.02305287	0.132552	0.002227288	0.0395338	-0.004149597	0.001383449	-0.01284197
GA001498	GA001498	-0.1483054	-0.1193859	0.1274392	0.02286506	0.1129131	0.002892135	0.04123817	-0.001942067	0.001806075	-0.01291749
GA001499	GA001499	-0.1410323	-0.1228875	0.1308305	0.02629677	0.1191287	-0.002140295	0.02933611	0.0036256	0.00161058	-0.01029704
GA001500	GA001500	-0.148536	-0.1178086	0.1251433	0.0245539	0.1265182	0.002319634	0.03443	0.009099616	-0.008791924	0.001370568
GA001501	GA001501	-0.1422033	-0.1196403	0.1257535	0.02354882	0.1311743	0.002855649	0.03048803	-0.0004403693	-0.0005569789	-0.01171682
GA001502	GA001502	-0.1501371	-0.1180075	0.1280841	0.02075966	0.1194725	0.001610605	0.04272437	0.002937276	-0.004015339	-0.004860109
GA001503	GA001503	-0.1464887	-0.1133775	0.1248685	0.02693145	0.1268252	0.006182198	0.02936695	-0.002293026	0.002682703	-0.00761463
GA001504	GA001504	-0.1546313	-0.1197077	0.1254907	0.02387586	0.1130392	0.002376469	0.03252158	-0.005632778	-0.0009854482	0.007630395
GA001505	GA001505	-0.1450191	-0.1185332	0.1282641	0.02142882	0.1194211	0.002456131	0.03292532	-0.0003544829	-0.002000335	-0.009837841
GA001506	GA001506	-0.1448728	-0.1152847	0.1250278	0.02228112	0.1275777	0.0009564437	0.03772123	0.004784715	-0.008820795	-0.002209374
GA001507	GA001507	-0.1474237	-0.1201775	0.1279117	0.02346722	0.1254009	-0.002421261	0.035406	-0.003721417	-0.0007745303	-0.002279741
GA001508	GA001508	-0.1457066	-0.1145669	0.1321928	0.02263684	0.1254597	0.003541951	0.03448871	0.001953807	-0.007049265	-0.00749725
GA001509	GA001509	-0.148332	-0.1213278	0.1246001	0.02938082	0.1140048	0.001514168	0.02970414	0.003983264	-6.214122e-05	-0.01097693
GA001510	GA001510	-0.1414514	-0.1261779	0.1255159	0.02147213	0.117862	-0.003976712	0.03419101	0.002459089	0.001303603	-0.0009589309
GA001611	GA001611	-0.1493862	-0.1296243	0.1341706	0.03319865	0.0978798	0.001250238	0.004834075	0.001429164	-0.0006096212	0.002044815
GA001612	GA001612	-0.1476267	-0.1328437	0.1351079	0.0309335	0.08295343	-0.002521997	0.0006631237	0.007197335	-0.0006932392	0.004775875
GA001613	GA001613	-0.1478986	-0.1188851	0.1338874	0.03173315	0.1010542	-0.002821424	0.004427155	0.001651734	-0.00320775	-0.007155386
GA001614	GA001614	-0.1467772	-0.1269634	0.1330399	0.02930593	0.09313734	-0.003596639	0.01521527	0.002666649	0.001274641	0.004625267
GA001615	GA001615	-0.1521943	-0.1327905	0.1277311	0.02222841	0.09046314	-0.0004082485	0.002145224	-0.002319913	0.007804244	-0.001542333
GA001616	GA001616	-0.1489732	-0.1250696	0.1304924	0.02942864	0.0926357	-0.00303985	0.002281412	0.006298345	-0.0004094827	-0.01115769
GA001617	GA001617	-0.1496113	-0.1260073	0.1316737	0.03296996	0.09712318	0.003284702	-0.005773227	0.0003330083	-0.002978316	-0.01149686
GA001618	GA001618	-0.150054	-0.1233584	0.1265067	0.03434483	0.1002167	0.002395071	-0.005322061	-0.002062	0.004541773	0.001078663
GA001619	GA001619	-0.1517954	-0.1284804	0.1352258	0.02456292	0.09281122	0.002683608	0.004861686	-0.001353581	-0.0009469308	0.01324278
GA001620	GA001620	-0.1463162	-0.1226784	0.1298963	0.02909313	0.09678043	-0.002459992	0.007873047	0.0006758961	-0.004754397	0.001337749
GA001621	GA001621	-0.1476496	-0.1228281	0.1273983	0.03570989	0.09705423	-0.0004108181	0.0005942804	0.003383437	0.01065744	0.000128579
GA001622	GA001622	-0.1455025	-0.1238083	0.1265094	0.02750797	0.08901468	0.002015118	-0.0008673485	-0.0004677257	-0.008225334	0.009691
GA001623	GA001623	-0.1478254	-0.1245772	0.1345419	0.03333021	0.09383318	0.006171612	0.00824636	0.007382523	-9.737047e-05	0.004701968
GA001624	GA001624	-0.1461349	-0.129922	0.129851	0.03093851	0.09293034	0.000679568	-0.0004471376	-0.00663603	-0.005460723	-0.001593489
GA001625	GA001625	-0.1507706	-0.1224514	0.1304391	0.03230197	0.08942265	-0.002513729	0.0001833577	-0.002385571	0.0006792725	0.0004649894
GA001626	GA001626	-0.1476623	-0.1184008	0.1254798	0.02531934	0.09758044	-0.001095527	0.007501728	0.006878552	-0.004538766	-0.003703391
GA001627	GA001627	-0.1536451	-0.1246916	0.1327745	0.03372594	0.09050896	-0.003885996	-0.001673824	6.815255e-05	0.00234296	0.003213829
GA001628	GA001628	-0.1497518	-0.127239	0.1289034	0.03393387	0.09368349	0.002904772	0.01085558	0.003676595	-0.00176765	0.01124128
GA001629	GA001629	-0.1522066	-0.1247588	0.1260146	0.03292459	0.09866327	-0.000801983	0.01325299	0.005362979	0.004019168	-0.002960855
GA001630	GA001630	-0.1494645	-0.1242782	0.1332321	0.0318301	0.0936421	0.00134684	0.0100069	0.0017042	-0.008821952	-0.00840403
GA001631	GA001631	-0.1484101	-0.1313312	0.1270341	0.03237059	0.09913666	-0.001601986	0.00330803	-0.0004551833	0.001332501	0.0008060874
GA001632	GA001632	-0.1508765	-0.1230918	0.1265435	0.03160807	0.09604064	0.003733895	-0.001893695	-0.00381817	0.0005773893	-0.002211573
GA001633	GA001633	-0.1444058	-0.1281822	0.1257394	0.03365642	0.09496708	0.00495424	-0.006111566	0.002244501	0.003170051	-0.001739314
GA001634	GA001634	-0.152313	-0.1282231	0.1283983	0.03124706	0.09547024	8.081446e-05	0.0008882194	-0.006681531	-0.005795595	0.01069611
GA001635	GA001635	-0.1489079	-0.1259058	0.1248261	0.03259518	0.08570995	-0.0003304938	-0.001143257	-0.009072075	0.001471223	-0.006283579
GA001636	GA001636	-0.1498444	-0.1245297	0.131732	0.02928291	0.0898031	0.0007295078	-0.005378135	-0.001711083	0.003235385	-0.001139226
GA001637	GA001637	-0.150298	-0.1282109	0.133235	0.03579116	0.09684096	0.001105901	0.006319793	-0.003420594	-0.004126171	0.004954216
GA001638	GA001638	-0.1488202	-0.1218608	0.1331464	0.02761165	0.08930195	0.002610131	0.00281272	9.470444e-05	-0.006026878	-0.008115819
GA001639	GA001639	-0.1473838	-0.125208	0.1271805	0.02601904	0.08709068	0.003710215	0.006409648	0.005019131	0.001923346	-0.001622504
GA001640	GA001640	-0.1504885	-0.1223605	0.1319605	0.0307098	0.100998	-4.588838e-05	0.0008955048	-0.01199709	-0.0008134514	-0.001071162
GA001641	GA001641	-0.1471305	-0.1252746	0.1332782	0.02323166	0.0949233	-0.0006350997	0.007756402	0.002354435	0.0007688103	-0.006157945
GA001642	GA001642	-0.1478602	-0.1209942	0.130036	0.03689543	0.08329369	-0.00350416	0.00297977	-0.01053038	0.002249503	-0.001222965
GA001643	GA001643	-0.1517873	-0.1323019	0.130965	0.03057971	0.08098805	0.0007393878	-0.0008464845	0.006400445	-0.002064333	0.002244699
GA001644	GA001644	-0.1469325	-0.1258924	0.1265307	0.03520574	0.09877832	-0.001119457	0.005525374	0.00101031	0.0006695144	0.003902952
GA001645	GA001645	-0.1496652	-0.1217205	0.1321967	0.03343576	0.09291113	0.003843422	0.005730516	0.008960088	-0.00838272	-0.0004306686
GA001646	GA001646	-0.1451321	-0.1216705	0.1317898	0.02596988	0.09826838	0.0017437	0.0111744	0.001491569	-0.0004253696	-0.0001766256
GA001647	GA001647	-0.151211	-0.12472	0.1284975	0.02509961	0.08356989	0.001949383	0.001203172	-0.001661674	0.0009252785	0.002597024
GA001648	GA001648	-0.149315	-0.1240068	0.1348132	0.03523467	0.1037027	-0.002622085	0.008257935	0.002448806	-0.0018528	0.008460696
GA001649	GA001649	-0.1475301	-0.1234025	0.131021	0.02933735	0.09280469	0.005088295	0.005120893	0.006683307	0.001794035	0.003252262
GA001650	GA001650	-0.1483313	-0.1280177	0.1333623	0.02885341	0.09214884	0.001144676	0.001651783	0.008945394	0.00303862	0.004519257
GA001651	GA001651	-0.1468522	-0.1288254	0.1262174	0.02830963	0.09139022	-0.002301863	-0.004199992	-0.003728138	0.005669891	0.0003130364
GA001652	GA001652	-0.1494075	-0.124353	0.1294748	0.03062167	0.09048884	-0.003240006	0.001506685	-0.0005543486	-0.0009772496	-0.0002218515
GA001653	GA001653	-0.1501506	-0.1205905	0.1308331	0.02656979	0.09177617	0.003210841	0.0007849616	0.002140866	0.002361738	0.002721902
GA001654	GA001654	-0.1505128	-0.1315323	0.1287442	0.03470808	0.09140728	0.002070849	0.001885523	0.00112208	-0.003877842	0.003422634
GA001655	GA001655	-0.1511057	-0.1252417	0.1279003	0.03023814	0.09313226	-0.005802415	0.002476783	-0.0005282862	0.001975609	0.00896667
GA001656	GA001656	-0.1526249	-0.1240281	0.1263007	0.03605836	0.08943785	0.002921711	-0.004457432	0.00672608	-0.002259942	-0.003512717
GA001657	GA001657	-0.1512823	-0.1279982	0.1262538	0.0265989	0.09161224	0.007413809	0.002187906	0.0006159438	0.003567104	0.004127831
GA001658	GA001658	-0.1516109	-0.123649	0.1299792	0.03349062	0.09152971	-0.005331947	0.002465488	0.007151862	-0.003188157	0.002493354
GA001659	GA001659	-0.1457398	-0.126033	0.1384951	0.03255269	0.09310901	0.0005459228	0.00547014	0.006818731	-0.003900251	0.002649648
GA001660	GA001660	-0.148761	-0.1278817	0.1318836	0.0350016	0.09082071	-0.001825343	0.01106584	0.009619066	-0.004644905	0.007471957
GA001661	GA001661	-0.1511708	-0.1243404	0.1313779	0.03125912	0.09716337	-0.0002189631	0.0004446591	0.0005303969	-0.00585543	-0.001359414
GA001662	GA001662	-0.1481226	-0.123544	0.1255046	0.02634763	0.09204176	0.002955158	0.0127715	-0.002844888	-0.001084188	-0.003628619
GA001663	GA001663	-0.1478977	-0.1272569	0.127304	0.02907153	0.09584889	-0.002142307	-0.001651136	-0.001342857	0.00327023	0.00945413
GA001664	GA001664	-0.1497509	-0.1284651	0.1294444	0.02835101	0.09613347	-0.002026469	0.0008784145	0.002530355	-0.006390032	0.00941769
GA001665	GA001665	-0.153318	-0.1251511	0.1316976	0.02911789	0.09854918	0.00409143	0.00131307	-0.007634117	0.001030705	0.001515909
GA001666	GA001666	-0.149839	-0.123107	0.1308536	0.02595328	0.09303941	0.001528819	0.00895106	0.00038276	-0.003216437	0.009642103
GA001667	GA001667	-0.1475673	-0.1242682	0.1318271	0.03096915	0.09280272	-0.003696405	0.002301131	0.00727512	-0.001163196	0.005073767
GA001668	GA001668	-0.1481196	-0.1274786	0.1235942	0.0322021	0.09118587	0.003110923	0.00214122	0.008001098	-0.004219247	0.007887172
GA001669	GA001669	-0.1432661	-0.1274165	0.1293049	0.03614844	0.09392043	0.00493227	0.004441676	0.0004962484	-0.001444851	-0.0001253845
GA001670	GA001670	-0.1458528	-0.1211296	0.1312549	0.02934909	0.09103438	0.002780179	0.01056036	-0.0001468048	0.01070847	0.006888408
GA001671	GA001671	-0.1466196	-0.1240394	0.1336511	0.02655342	0.09887596	0.001615222	0.0009153155	-0.008509713	-0.007033906	0.00236397
GA001672	GA001672	-0.1469843	-0.1248914	0.1293314	0.03485778	0.08887725	-4.97593e-05	0.001599663	0.001739968	0.003728998	0.0006694069
GA001673	GA001673	-0.1464352	-0.1296729	0.1318541	0.02899477	0.08604149	0.002153588	0.004604599	-0.01079514	-0.00616004	-0.002124258
GA001674	GA001674	-0.153424	-0.1230543	0.1331712	0.03059967	0.08653166	-0.0005856871	0.005319351	0.01015073	0.0005497851	0.0006980411
GA001675	GA001675	-0.1489117	-0.1305698	0.1329268	0.03197759	0.09664921	0.005473485	0.008826341	-0.00862335	0.002021041	0.00141747
GA001676	GA001676	-0.1463612	-0.1333859	0.1315312	0.02610428	0.08667774	0.0005011044	0.006229073	0.0015641	-0.001514304	0.001033921
GA001677	GA001677	-0.1503507	-0.1263917	0.1270379	0.03231895	0.08905908	0.0042136	0.0002154962	0.007776373	0.001531242	-0.005634919
GA001678	GA001678	-0.1489393	-0.1230739	0.126148	0.03705311	0.09048543	-0.0005789745	0.005056253	0.005496325	-0.00116974	-0.0003082842
GA001679	GA001679	-0.1455211	-0.1309833	0.1313212	0.03689284	0.08890751	-0.003854814	-0.0001281605	0.001686393	0.003626486	-0.002805528
GA001680	GA001680	-0.1480869	-0.1220397	0.1280842	0.03456033	0.08507155	-0.0007242089	-0.006040482	-0.00239113	-0.002868352	0.001962892
GA001681	GA001681	-0.1542045	-0.1293373	0.1272981	0.03306319	0.09316195	-0.0062542	0.004465538	0.0005369646	-0.004297223	-0.004378073
GA001682	GA001682	-0.1494129	-0.1254243	0.1300996	0.02940463	0.09742107	-0.004551945	0.005414678	-0.0007086724	-0.001262638	0.001713925
GA001683	GA001683	-0.1462332	-0.1323983	0.1345692	0.03368753	0.09727369	-0.009874978	-0.001119539	0.002475735	0.0008354098	0.006961361
GA001684	GA001684	-0.1474076	-0.123389	0.1283818	0.02968003	0.086276	0.0006128651	0.006220366	0.002127407	0.001078633	0.0005635664
GA001685	GA001685	-0.150438	-0.124318	0.1295107	0.02856551	0.09115416	0.0006467611	0.006391068	-0.002121763	-0.0026064	0.004903799
GA001686	GA001686	-0.1484528	-0.126725	0.1315803	0.03043268	0.08999912	-0.00303243	0.009490876	0.002607415	0.005653939	0.0003640481
GA001687	GA001687	-0.1474181	-0.1216743	0.124357	0.03071694	0.09251817	-0.0008167183	0.008205605	0.0008739755	-0.006585894	0.005004681
GA001688	GA001688	-0.1492696	-0.1244955	0.1344962	0.02634286	0.08794625	-0.001520515	0.006834574	0.01049989	-0.001862485	0.007899756
GA001689	GA001689	-0.1537692	-0.1273333	0.1304315	0.03513786	0.09276072	-0.001934992	-7.934528e-05	-0.0006947176	0.002567605	0.0009931239
GA001690	GA001690	-0.1472567	-0.1289114	0.1322694	0.03061855	0.092845	1.892681e-05	-0.002554867	0.001891184	0.001612021	0.006614946
GA001691	GA001691	-0.1475644	-0.1257773	0.1300721	0.02731115	0.09808396	-0.002510453	-0.0002921639	0.0007229587	0.002155091	0.003714438
GA001692	GA001692	-0.1490256	-0.1166112	0.1284122	0.02610362	0.09642778	-0.0007342081	0.01410715	0.003138671	-0.002171329	-0.007271407
GA001693	GA001693	-0.1486978	-0.1244045	0.1239677	0.03321081	0.09319918	-0.001632482	-0.004264503	-0.002399861	-0.005501577	0.006842179
GA001694	GA001694	-0.1501826	-0.1243205	0.1294038	0.0336167	0.08662967	-0.000181016	0.001427799	-0.003167147	0.002134569	-0.001330958
GA001695	GA001695	-0.1507345	-0.1241024	0.1318026	0.03632725	0.08770015	-0.001566155	0.007568026	-0.001805888	0.0008984864	0.0162123
GA001696	GA001696	-0.1498129	-0.1287288	0.1289428	0.03600876	0.1042219	0.006611837	0.01224378	0.005531939	-0.006281388	-0.004580485
GA001697	GA001697	-0.1466748	-0.1244406	0.1280715	0.02908667	0.101032	-0.00257441	0.009598422	-0.001336987	-0.0009367927	-0.00747547
GA001698	GA001698	-0.1457763	-0.1226645	0.1331585	0.02550507	0.08790781	0.00600194	0.006002743	-0.005072452	-0.0019871	-0.001676652
GA001699	GA001699	-0.1476005	-0.1269638	0.1240925	0.03240869	0.0992612	-0.002080101	0.01164916	0.003872407	0.003698832	-0.006279719
GA001700	GA001700	-0.1483771	-0.1297715	0.1366152	0.02861064	0.09440028	0.004971361	0.003068804	0.001304398	0.00175931	0.003342057
GA001701	GA001701	-0.1486673	-0.1360786	0.1310296	0.02928476	0.08951529	-0.005009141	0.006653571	0.005234509	0.001095013	-0.005531074
GA001702	GA001702	-0.1517075	-0.1288729	0.132611	0.03140292	0.09461522	0.001337763	0.008567444	-0.005008139	-0.003570338	-0.004867671
GA001703	GA001703	-0.1461167	-0.1289346	0.1289346	0.03027785	0.09063565	-0.005661875	-0.005844082	-0.004803294	0.003631937	-0.006117829
GA001704	GA001704	-0.1518107	-0.1254787	0.1328612	0.03163791	0.09239729	-0.004528869	0.01290526	0.003926052	-0.003486047	0.004229456
GA001705	GA001705	-0.1515445	-0.1276874	0.1280645	0.03460924	0.08459029	0.00433014	0.003264852	0.002509203	0.003610384	-0.0004067465
GA001706	GA001706	-0.1472362	-0.1251469	0.1304515	0.03276547	0.091445	-0.00387082	0.00576459	-0.0007378276	0.00441229	-0.003348533
GA001707	GA001707	-0.1526277	-0.1266788	0.1267337	0.03307408	0.08980742	-0.001303854	0.0002315379	-0.00323604	-0.001990463	-0.004484407
GA001708	GA001708	-0.1461699	-0.1239898	0.133842	0.02871703	0.09528743	-0.001526844	0.00284421	-0.002611943	0.002686336	-0.0004560258
GA001709	GA001709	-0.1476793	-0.127317	0.1296636	0.03233367	0.09585259	0.0009227835	0.01254854	0.001849089	-0.001023001	-0.007071509
GA001710	GA001710	-0.1492976	-0.1246574	0.1324957	0.02494669	0.09741538	-0.0007551995	-0.004732722	-0.00344649	-0.00706638	-0.0001780952
