FID	IID	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	
GA001397	GA001397	-0.08221156	-0.09340243	0.09714318	-0.2511271	0.0003385391	0.006696881	-0.00592056	-0.01258796	-0.00036386	0.05337904	
GA001398	GA001398	-0.08200992	-0.08573494	0.09424983	-0.2437628	0.005957956	0.01231527	-0.004188565	-0.004934526	0.006199028	0.03458012	
GA001402	GA001402	-0.08184388	-0.08603603	0.08915538	-0.2357681	0.01153356	0.003203042	0.005416395	-0.006928129	-0.002092452	0.03599772	
GA001403	GA001403	-0.08319523	-0.08714871	0.09341544	-0.251779	0.008344086	-0.003667734	-0.01824202	-0.006065974	0.04562091	0.06541999	
GA001410	GA001410	-0.0840885	-0.09531903	0.08951676	-0.2380873	0.01841555	0.009001201	-0.00783342	-0.01515092	0.02730343	0.02657826	
GA001413	GA001413	-0.08442741	-0.09291291	0.09157541	-0.2385223	0.010434	0.003462091	0.003406653	-0.006334587	0.01248996	0.006619729	
GA001416	GA001416	-0.07038582	-0.06366695	0.09430561	-0.291265	0.009555692	0.006725728	0.006180063	-0.03540611	0.004433212	0.02746447	
GA001417	GA001417	-0.07635928	-0.08870247	0.09461909	-0.2461007	0.00827986	0.001584752	-0.006876695	-0.01991026	-0.004063974	-0.002175279	
GA001418	GA001418	-0.08168836	-0.08351378	0.0908262	-0.2383182	0.004197962	-0.001802191	-0.003244725	-0.02132073	-0.01066756	0.01956464	
GA001420	GA001420	-0.08256589	-0.08381923	0.09557489	-0.2452818	0.0002691222	0.01277806	-0.008931657	0.0008520604	0.01450299	0.04808728	
GA001421	GA001421	-0.08021656	-0.08855149	0.0944069	-0.2743782	0.004535163	0.02535302	0.01254447	-0.09236319	-0.04782111	-0.3442782	
GA001422	GA001422	-0.08880687	-0.09497317	0.09290359	-0.2373734	0.009051042	-0.007852008	-0.004734789	-0.001559311	-0.0003677675	0.03347371	
GA001423	GA001423	-0.08482999	-0.09268677	0.0893569	-0.2368373	0.006021862	0.006923142	-0.006195262	-0.02840319	-0.00530025	0.02096412	
GA001425	GA001425	-0.08133277	-0.09091751	0.0920598	-0.2419929	0.007449527	0.02086564	-0.005859207	-0.04633091	0.002569321	0.01501447	
GA001426	GA001426	-0.0781415	-0.07796666	0.1003585	-0.2913811	0.004920437	0.01612842	0.007083177	-0.0860277	-0.08402081	-0.4541835	
GA001428	GA001428	-0.07604993	-0.08520305	0.09456524	-0.2875163	0.01298531	0.0121957	-0.0062937	-0.08357683	-0.08240849	-0.4297331	
GA001429	GA001429	-0.07545496	-0.08243162	0.09188965	-0.2918914	0.005990186	0.0102691	0.01835499	-0.1024024	-0.05990779	-0.3869458	
GA001431	GA001431	0.1210722	0.1417152	0.09204305	0.03192264	0.03320852	0.02873175	0.001675468	0.004903824	-0.002153614	-0.009095797	
GA001432	GA001432	0.114676	0.1390902	0.08747769	0.02280168	0.06024537	0.03577052	0.008921492	-0.003645726	-0.02324242	0.01078195	
GA001433	GA001433	0.1187257	0.1328848	0.09112494	0.02463093	0.06092265	0.02375319	-0.004019047	-0.01760163	-0.00847217	-0.002195356	
GA001434	GA001434	0.1178964	0.1533432	0.09498396	0.02098312	-0.008453272	0.02618007	0.0167661	-0.01538245	-0.009285482	-0.02295452	
GA001435	GA001435	0.1174206	0.1349039	0.08913088	0.0311684	0.05622238	0.01001297	0.004615966	0.004272989	-0.004787266	-0.02793495	
GA001436	GA001436	0.1145927	0.1340112	0.09455292	0.03683705	0.06167256	0.03236576	0.001681117	0.01062332	-0.01262294	-0.01272174	
GA001437	GA001437	0.1225635	0.1372165	0.0908806	0.03580427	0.07010281	0.03950794	0.0144098	-0.009979985	0.01080512	-0.01375451	
GA001438	GA001438	0.1233647	0.1381909	0.08912194	0.03417798	0.05998861	0.05270669	-0.008085474	0.008881026	0.0137786	-0.008362623	
GA001439	GA001439	0.1182689	0.1378469	0.08868239	0.02991027	0.05261564	0.0294715	-0.001360962	-0.008902947	-0.002704997	0.01331333	
GA001440	GA001440	0.1287884	0.1508915	0.09909217	0.02645902	-0.01289948	0.04579475	0.002136512	-0.008587653	-0.002760421	-0.01374295	
GA001441	GA001441	0.1260519	0.1510406	0.08940674	0.03123943	-0.02360153	0.02702196	-0.002649831	0.003081047	-0.01521864	-0.006881689	
GA001445	GA001445	-0.3932488	0.1963866	-0.2057001	0.01700342	-0.003916117	-0.000345126	0.003083904	0.002160006	0.0007874678	-0.009160347	
GA001454	GA001454	-0.3861233	0.1975157	-0.2073959	0.01394879	-0.003265227	0.0007801596	0.002731378	-0.001571643	0.008097558	0.0006622996	
GA001455	GA001455	-0.3854448	0.1907338	-0.2037493	0.01942993	-0.002468584	-0.001652128	-0.005440575	-0.002951104	-0.0009568476	-0.002249743	
GA001481	GA001481	0.1258467	0.1368927	0.08094318	0.03000389	0.1194216	-0.04138798	-0.01210044	0.0009433927	-0.001455737	0.01216546	
GA001482	GA001482	0.1260141	0.135941	0.08382145	0.02308386	0.1238926	-0.03637342	0.002061391	-0.001059879	0.005136375	0.01225549	
GA001483	GA001483	0.1192098	0.1334029	0.08095186	0.01762955	0.1276223	-0.03935261	-0.00834596	0.0002012116	0.008592181	0.006658926	
GA001484	GA001484	0.1259815	0.1358801	0.08400117	0.03001547	0.1278245	-0.03286152	0.0005517025	0.0009277222	0.01247	0.01040726	
GA001485	GA001485	0.1205456	0.1345358	0.08202439	0.02361979	0.1298128	-0.03476436	-0.002111463	0.001668777	0.009976706	0.001549188	
GA001486	GA001486	0.1222381	0.1348247	0.07994198	0.02436535	0.1264771	-0.03476089	0.002063396	-0.009440097	0.006050366	0.003507531	
GA001487	GA001487	0.1266202	0.137332	0.08604887	0.02059796	0.1210379	-0.03416753	-0.004968708	-0.002218034	0.007923732	0.007032411	
GA001488	GA001488	0.1207956	0.1347755	0.09052912	0.02700645	0.1301961	-0.0336968	-0.004782256	0.00684134	0.002595464	0.007793068	
GA001489	GA001489	0.1194908	0.1344955	0.08387084	0.02056138	0.1197255	-0.03455629	-0.007569009	0.00383186	0.009882358	0.008501222	
GA001490	GA001490	0.1267054	0.1351307	0.08030583	0.02752446	0.1242192	-0.03168289	-0.00801531	0.001117018	0.004183015	0.008769558	
GA001491	GA001491	0.1266532	0.137419	0.08396524	0.02278115	0.1191639	-0.03913575	0.002661041	-0.0110846	-0.005925274	0.0005367987	
GA001492	GA001492	0.1240744	0.1411764	0.07778818	0.02499781	0.122048	-0.0459853	0.0005079647	0.003385703	0.004466033	0.004860266	
GA001493	GA001493	0.1263381	0.1311883	0.08547848	0.02328719	0.1262705	-0.0294505	-0.001100048	-0.0004051398	0.004425529	-0.0002121364	
GA001494	GA001494	0.1239491	0.1380769	0.08874023	0.02318299	0.1246017	-0.02751522	-0.003898787	0.0004845473	0.01056214	-0.002625811	
GA001495	GA001495	0.1264061	0.1350703	0.09048221	0.02347268	0.1105784	-0.02709962	-0.005053905	-0.008198644	0.01076384	0.01248217	
GA001496	GA001496	0.1253789	0.1344913	0.08174938	0.03761663	0.1119754	-0.02533903	-0.00805194	0.003524937	0.005860979	0.001186291	
GA001497	GA001497	0.1182361	0.1405333	0.08636563	0.02314921	0.1332908	-0.03945566	0.004411864	-0.00183032	0.0124776	-0.0006150074	
GA001498	GA001498	0.1259252	0.1357265	0.0847695	0.0226455	0.1132147	-0.04120756	0.002374479	-0.00161749	0.0127787	0.001541633	
GA001499	GA001499	0.1203318	0.142703	0.08395428	0.02631704	0.1197506	-0.02972633	-0.003670644	-0.001302461	0.01070282	-0.002870006	
GA001500	GA001500	0.1260851	0.1330211	0.08373863	0.02439088	0.1272444	-0.03480642	-0.009100671	0.008407961	-0.00159292	0.001041458	
GA001501	GA001501	0.1210083	0.1370652	0.08128252	0.02317205	0.1319666	-0.03082314	0.000803041	0.0002911864	0.0116815	0.00841589	
GA001502	GA001502	0.1267752	0.1344141	0.08642353	0.02046177	0.1200078	-0.04284104	-0.00259278	0.004091916	0.005148199	0.009632556	
GA001503	GA001503	0.1226074	0.1298986	0.08466564	0.0266143	0.1274196	-0.02971321	0.002663688	-0.002913389	0.007782805	0.009121949	
GA001504	GA001504	0.1320123	0.1329196	0.08503894	0.0234204	0.1137623	-0.03281086	0.005847547	0.001163819	-0.007594837	0.004621895	
GA001505	GA001505	0.1227824	0.1364814	0.08493759	0.02137487	0.1199085	-0.03285045	0.00047946	0.001839352	0.01006008	0.006272014	
GA001506	GA001506	0.1214072	0.1322495	0.08325754	0.02204492	0.1282329	-0.03789797	-0.004779845	0.008573956	0.002216532	-0.001849324	
GA001507	GA001507	0.1264602	0.1364024	0.08520887	0.02323459	0.1258453	-0.03539376	0.003382915	-0.0004729026	0.001886286	0.0105034	
GA001508	GA001508	0.1206919	0.1350733	0.08987781	0.02263813	0.126274	-0.03482396	-0.001655134	0.007321156	0.008107438	0.003029639	
GA001509	GA001509	0.128135	0.1352508	0.08222441	0.02899879	0.1145946	-0.02983697	-0.004011689	-0.0006668156	0.01065871	0.001834743	
GA001510	GA001510	0.1231718	0.1423819	0.07850273	0.02137855	0.1185184	-0.03436669	-0.002423877	-0.002037776	0.0008362639	0.005755991	
GA001611	GA001611	0.1309101	0.1468594	0.08691007	0.03310283	0.09826615	-0.004945988	-0.001387922	0.0007870268	-0.002436962	-0.003911851	
GA001612	GA001612	0.1302581	0.1505954	0.08549277	0.0308486	0.08321037	-0.0008092828	-0.007208994	0.0006231306	-0.005023964	-0.005583992	
GA001613	GA001613	0.1248872	0.1386416	0.09045787	0.03156026	0.1013978	-0.004524822	-0.001660065	0.003015537	0.007056841	-0.004980531	
GA001614	GA001614	0.1270125	0.1454042	0.08547097	0.02931711	0.09366297	-0.01535024	-0.002163372	-0.0006539697	-0.003899527	-0.001864489	
GA001615	GA001615	0.1354961	0.1452188	0.08121826	0.02221171	0.09060034	-0.002107848	0.002156792	-0.007761829	0.001645694	0.001118386	
GA001616	GA001616	0.1289085	0.1415714	0.08544125	0.02919252	0.09305676	-0.002256846	-0.006369661	0.0003414725	0.01161506	0.00314699	
GA001617	GA001617	0.1300681	0.142454	0.08637994	0.03275528	0.09762623	0.005753224	-0.0004617205	0.002835705	0.01162497	-0.001494412	
GA001618	GA001618	0.1297369	0.1376822	0.08310161	0.03413354	0.1005596	0.005323174	0.002149931	-0.004403719	-0.001468683	-0.001855204	
GA001619	GA001619	0.1320315	0.1457832	0.08902156	0.0245047	0.09294142	-0.004956716	0.00148126	0.001370386	-0.01354598	-0.006960288	
GA001620	GA001620	0.1253047	0.1402971	0.08471132	0.02891939	0.09724443	-0.007845585	-0.0005598238	0.004965406	-0.001060419	0.002709887	
GA001621	GA001621	0.1270518	0.1386539	0.08288698	0.03572164	0.09748554	-0.0007600403	-0.003391711	-0.01014292	-0.0002278822	-0.003028492	
GA001622	GA001622	0.1257124	0.1397762	0.08140241	0.02739236	0.08921768	0.001075795	0.0009969347	0.008929536	-0.009472648	-0.006629355	
GA001623	GA001623	0.1271685	0.1434507	0.088873	0.03304788	0.09425118	-0.008545159	-0.007126117	0.0002801835	-0.00505511	-0.002366065	
GA001624	GA001624	0.1283384	0.1460322	0.08192458	0.03081663	0.09343415	0.0003958206	0.006919099	0.005616736	0.001604183	-0.006430102	
GA001625	GA001625	0.1292055	0.1390394	0.08670578	0.03209744	0.08972941	0.0001642116	0.002942835	-0.0001077674	-0.0001142122	0.0002172733	
GA001626	GA001626	0.1253157	0.1341203	0.08331393	0.02498664	0.09809206	-0.007878765	-0.006768289	0.005127291	0.003803449	-0.006354833	
GA001627	GA001627	0.1328083	0.1405514	0.08905428	0.03350178	0.09071694	0.00167225	-0.0003650371	-0.003121327	-0.003641233	-0.007619993	
GA001628	GA001628	0.1308937	0.1421101	0.08370755	0.03348739	0.09429453	-0.01085241	-0.003237679	0.001446739	-0.0116694	-0.0002088494	
GA001629	GA001629	0.1328423	0.1376783	0.08311323	0.03250598	0.09890989	-0.01329216	-0.005196177	-0.004324785	0.002771674	-0.004636681	
GA001630	GA001630	0.1285551	0.1420672	0.08857792	0.03134311	0.09433269	-0.01019326	-0.001802096	0.008798035	0.008331212	-0.005535304	
GA001631	GA001631	0.1316692	0.1447664	0.07981654	0.03219443	0.09940538	-0.003273153	7.022553e-05	-0.001494859	-0.0006601789	-0.0005118432	
GA001632	GA001632	0.130734	0.1370819	0.0838814	0.03132778	0.09646155	0.001781143	0.00375358	-0.0008021478	0.001180055	-0.0106275	
GA001633	GA001633	0.126935	0.1432147	0.07901073	0.03338544	0.09554255	0.006172146	-0.002140685	-0.003105323	0.0006415631	-0.01250051	
GA001634	GA001634	0.1333757	0.1419757	0.083415	0.03096028	0.09587406	-0.000743316	0.006444789	0.005786766	-0.01041507	-0.0006653543	
GA001635	GA001635	0.1299695	0.1396577	0.08017034	0.03259212	0.08583897	0.001198153	0.009353337	-0.001216579	0.00663217	-0.005829542	
GA001636	GA001636	0.1297581	0.1410706	0.08734483	0.02928646	0.09015753	0.005355752	0.001700284	-0.003425636	0.001216032	-0.004709617	
GA001637	GA001637	0.1315038	0.1446848	0.08711833	0.03558845	0.09714257	-0.006621355	0.003282934	0.004455185	-0.004885633	-0.003622015	
GA001638	GA001638	0.1274377	0.1398478	0.08943775	0.0272812	0.08997874	-0.002765425	-0.0002785017	0.005470366	0.007696085	-0.004402278	
GA001639	GA001639	0.1282676	0.1402453	0.08247784	0.02583187	0.08759172	-0.006508313	-0.004808789	-0.001735878	0.001238025	-0.01180623	
GA001640	GA001640	0.129219	0.1393697	0.08860293	0.03063481	0.1014263	-0.0004562486	0.01180132	0.0006808001	0.001034662	0.0008378733	
GA001641	GA001641	0.1271007	0.1434604	0.0869737	0.02302953	0.09539907	-0.007913044	-0.002350644	-0.0007205462	0.006023282	-0.0009313707	
GA001642	GA001642	0.1261271	0.1383993	0.08617999	0.03656448	0.08366362	-0.002704347	0.01036561	-0.00234944	0.001599557	0.003060366	
GA001643	GA001643	0.1345377	0.1465275	0.08380407	0.03027417	0.08144332	0.0007948017	-0.006452403	0.002085499	-0.002162917	-0.001595579	
GA001644	GA001644	0.1279961	0.1409527	0.08139956	0.03488564	0.09946838	-0.005514099	-0.001040744	-0.0003588631	-0.004302983	-0.01281594	
GA001645	GA001645	0.1280478	0.1394442	0.08852504	0.03309314	0.09334254	-0.005825553	-0.009256755	0.008316828	-4.453088e-05	-0.005091804	
GA001646	GA001646	0.1239646	0.1407441	0.086555	0.02592213	0.0986447	-0.01165151	-0.001467888	0.0003685227	0.0001205003	-0.001715402	
GA001647	GA001647	0.1307565	0.1396668	0.08452384	0.02496712	0.08402743	-0.001303197	0.001598849	-0.001184874	-0.002991364	-0.009380237	
GA001648	GA001648	0.1285549	0.1425075	0.08964587	0.03512134	0.1043524	-0.008368066	-0.002479967	0.001793718	-0.007800175	0.007222356	
GA001649	GA001649	0.1272059	0.1407366	0.08637847	0.02896617	0.09322822	-0.005355491	-0.006526643	-0.001720994	-0.003076131	0.0005977768	
GA001650	GA001650	0.1299014	0.1451404	0.08687558	0.02869573	0.09279005	-0.001869504	-0.009027638	-0.003198087	-0.00430139	-0.0003883974	
GA001651	GA001651	0.1291804	0.1431532	0.07952865	0.02821268	0.09184566	0.004050158	0.003819263	-0.005284744	-0.000492397	-0.01107767	
GA001652	GA001652	0.1295162	0.1401383	0.08512492	0.03027201	0.09086312	-0.001764416	0.0005698983	0.0004228569	0.0003286691	0.006427668	
GA001653	GA001653	0.1278076	0.1377562	0.08773254	0.02654717	0.09241502	-0.001004263	-0.002074183	-0.0018706	-0.002471701	-0.0001830087	
GA001654	GA001654	0.1338863	0.1449131	0.08232356	0.03444413	0.09173577	-0.00164815	-0.0008833883	0.003617222	-0.003715992	-0.0007827119	
GA001655	GA001655	0.1312808	0.1395885	0.08392212	0.02997285	0.09379359	-0.002382964	0.0002618723	-0.002174965	-0.009485729	-0.007328988	
GA001656	GA001656	0.1327474	0.1369685	0.08375026	0.03577707	0.08998573	0.004459375	-0.007022203	0.001739408	0.002725761	0.001269269	
GA001657	GA001657	0.1328372	0.1408158	0.0812975	0.02659841	0.09174035	-0.00243987	-0.0003017361	-0.003216676	-0.00454243	-0.009194905	
GA001658	GA001658	0.1305014	0.1393359	0.0861434	0.03348061	0.09223277	-0.002048955	-0.006868101	0.003622341	-0.001714967	0.0005879219	
GA001659	GA001659	0.1253059	0.1475358	0.09062068	0.03230279	0.09329883	-0.005298923	-0.006389026	0.004738283	-0.002293729	-0.007635341	
GA001660	GA001660	0.1297737	0.1443139	0.08561906	0.03475674	0.09117239	-0.01090256	-0.00960741	0.004482754	-0.007574857	-0.001858845	
GA001661	GA001661	0.1305778	0.1408585	0.08714499	0.03102558	0.09724246	-0.0005020559	-0.0006257681	0.005312213	0.001242898	0.003205863	
GA001662	GA001662	0.1286772	0.1376716	0.08203371	0.02620051	0.09235171	-0.01304014	0.002900072	0.0007907653	0.00339269	-0.003167944	
GA001663	GA001663	0.1288047	0.1423467	0.08084438	0.02907054	0.09634132	0.001927979	0.001651482	-0.002007939	-0.008931906	-0.00830704	
GA001664	GA001664	0.1311272	0.1433383	0.08332484	0.02818607	0.09655035	-0.00083228	-0.002263429	0.006544087	-0.009498421	-0.003199769	
GA001665	GA001665	0.1327007	0.1405358	0.08756263	0.02889194	0.09896605	-0.001300532	0.007921462	-0.00083533	-0.00115735	0.004289206	
GA001666	GA001666	0.1284657	0.1400186	0.08670742	0.02578526	0.09344967	-0.008872944	0.0001736933	0.003673139	-0.009513624	-0.004457794	
GA001667	GA001667	0.1266096	0.1424212	0.08587556	0.0308556	0.0930235	-0.002131216	-0.007353526	0.001433222	-0.004933746	0.001679177	
GA001668	GA001668	0.130125	0.1402502	0.07841609	0.03193526	0.09153994	-0.002442804	-0.00816697	0.004525182	-0.007743524	0.009593404	
GA001669	GA001669	0.125108	0.1445442	0.08191843	0.03603233	0.094368	-0.004424286	-0.00032307	0.001589146	7.357804e-06	-0.001274464	
GA001670	GA001670	0.1241246	0.1397248	0.08649776	0.02919943	0.09131353	-0.0105716	0.0007945053	-0.01033078	-0.007328147	-0.007772742	
GA001671	GA001671	0.1260491	0.1428631	0.08789455	0.02622554	0.09968011	-0.0006064434	0.008350195	0.006731741	-0.002533725	-0.004869663	
GA001672	GA001672	0.1272539	0.1413678	0.08362309	0.03463642	0.08917071	-0.001762149	-0.001748115	-0.003200484	-0.000626501	-0.0004961075	
GA001673	GA001673	0.128575	0.1465216	0.08409619	0.02890466	0.08634558	-0.004595401	0.01086303	0.005951884	0.002400654	0.007244132	
GA001674	GA001674	0.1319981	0.1394761	0.09008215	0.03045677	0.08696325	-0.00542013	-0.009787013	-0.000455905	-0.0008258444	-0.007041446	
GA001675	GA001675	0.1306951	0.147322	0.08521025	0.03192112	0.09703062	-0.00906441	0.009144716	-0.0009366945	-0.001066128	-0.002989443	
GA001676	GA001676	0.1300037	0.1495049	0.08207877	0.02588515	0.08686128	-0.006448311	-0.001621037	0.001408817	-0.0007919651	-0.002753499	
GA001677	GA001677	0.1314867	0.1402016	0.08259865	0.03204665	0.08965189	-0.0006266928	-0.0080242	-0.001297886	0.005155023	-0.003807814	
GA001678	GA001678	0.129114	0.137104	0.08291259	0.03641698	0.09079968	-0.004870935	-0.005635654	0.0006898091	0.0002726458	0.005485957	
GA001679	GA001679	0.1285498	0.1474295	0.08305517	0.03698981	0.08953634	0.0001102408	-0.001913341	-0.003915458	0.002738887	-0.001208299	
GA001680	GA001680	0.1274745	0.1377851	0.08478877	0.03436613	0.08546891	0.006164924	0.002250506	0.002564135	-0.002097755	-0.0009479464	
GA001681	GA001681	0.135608	0.1417357	0.08256282	0.033054	0.09366683	-0.004447432	-0.0004719681	0.004697609	0.004857542	-0.0006422836	
GA001682	GA001682	0.129582	0.1413855	0.08519146	0.02911449	0.09781951	-0.005594647	0.0004143888	0.0009466427	-0.001506329	0.00730013	
GA001683	GA001683	0.1291102	0.1502689	0.08514636	0.03354946	0.09763528	0.001323927	-0.002847031	-0.001058507	-0.006432993	0.002056967	
GA001684	GA001684	0.1273919	0.1394003	0.08386344	0.02949995	0.08654342	-0.006226084	-0.00203954	-0.0009550596	-0.00100173	-0.003509266	
GA001685	GA001685	0.130442	0.1398184	0.08571109	0.0281403	0.09139103	-0.006508392	0.002013325	0.002357037	-0.004793745	0.0003439421	
GA001686	GA001686	0.1287413	0.1439288	0.08518275	0.03028433	0.09040301	-0.009373688	-0.002411957	-0.005745612	-5.266315e-05	0.007624235	
GA001687	GA001687	0.1262999	0.1364729	0.08071021	0.03045845	0.09307302	-0.00812532	-0.0005684284	0.007372949	-0.004172906	-0.0007984179	
GA001688	GA001688	0.1280833	0.143248	0.08922818	0.02620784	0.08842531	-0.007041816	-0.01065883	0.001594659	-0.007621279	0.009306197	
GA001689	GA001689	0.1340462	0.1418634	0.08572564	0.03476011	0.09298596	0.0003137046	0.0008971426	-0.001855188	-0.0009705322	-0.0007222985	
GA001690	GA001690	0.1285234	0.1461612	0.0848191	0.03045912	0.09335615	0.002426096	-0.001742861	-0.0005834591	-0.006500277	0.003012133	
GA001691	GA001691	0.1282793	0.1420917	0.0846022	0.02686193	0.09846689	6.788183e-05	-0.001174945	-0.002347844	-0.003575868	-5.186778e-05	
GA001692	GA001692	0.1259901	0.133312	0.08742296	0.02569006	0.09665751	-0.01431331	-0.003111411	0.001052352	0.007056363	0.007301309	
GA001693	GA001693	0.1288971	0.137764	0.07982496	0.0329903	0.09363106	0.004154155	0.002349514	0.006078722	-0.006475489	0.001769816	
GA001694	GA001694	0.1298582	0.1398795	0.08528951	0.03335643	0.08700268	-0.001260043	0.003503348	-0.002053387	0.00151682	0.0007913311	
GA001695	GA001695	0.1301339	0.1408466	0.08745611	0.03608092	0.08810841	-0.00761536	0.001790368	-0.0002621585	-0.01594888	-0.0004457906	
GA001696	GA001696	0.1319879	0.1429929	0.08336862	0.03558957	0.1046692	-0.01239037	-0.005534466	0.006138548	0.003996827	-0.003277274	
GA001697	GA001697	0.1267678	0.1405999	0.08302198	0.02900876	0.1014418	-0.009371132	0.001165084	0.0008083669	0.007723037	-0.00373158	
GA001698	GA001698	0.1249929	0.141759	0.08812419	0.02527655	0.08862247	-0.006162879	0.005027836	0.00114231	0.001252226	0.002826563	
GA001699	GA001699	0.1290004	0.1402879	0.07864204	0.03230803	0.09944627	-0.01170138	-0.003507294	-0.00306627	0.0069942	0.004779081	
GA001700	GA001700	0.1301004	0.1483199	0.08893114	0.02846608	0.09504728	-0.003350761	-0.001401216	-0.00212156	-0.004053285	-0.008701951	
GA001701	GA001701	0.1330742	0.150807	0.08140309	0.02905609	0.08975527	-0.006367547	-0.005482691	-0.0009000966	0.00598156	-0.004740815	
GA001702	GA001702	0.1332483	0.1444618	0.08677953	0.0309403	0.09521574	-0.008592163	0.00486443	0.002761215	0.00457238	-0.003512404	
GA001703	GA001703	0.1278501	0.144926	0.08166675	0.03013439	0.0908748	0.005812504	0.004862183	-0.004028186	0.006728018	0.003114097	
GA001704	GA001704	0.1313808	0.1419711	0.08840455	0.03147543	0.09295335	-0.01278415	-0.004215606	0.003345578	-0.003585458	-4.257006e-06	
GA001705	GA001705	0.1332315	0.1413564	0.08346128	0.03425102	0.08510823	-0.003413773	-0.002674846	-0.00388724	0.0001466704	0.00101422	
GA001706	GA001706	0.1276816	0.1420213	0.08492397	0.0323848	0.09178057	-0.005697211	0.0006956953	-0.004700226	0.00333486	0.003865364	
