FID	IID	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	Super_Pop
GA001393	GA001393	0.08587631	-0.2553223	-0.3201754	0.1486293	0.01769141	0.005224851	0.04048973	0.004264513	-0.03746089	0.006100975	EAS
GA001394	GA001394	0.08514109	-0.2566206	-0.325538	0.1564318	0.02458025	0.009823501	0.044794	-0.003437955	-0.03817398	0.006430003	EAS
GA001395	GA001395	0.08469675	-0.253423	-0.3188587	0.1446196	0.01762412	0.006877422	0.03650061	0.007414225	-0.0337572	0.008906718	EAS
GA001396	GA001396	0.08120668	-0.2536715	-0.3180492	0.1442339	0.02216956	0.01272933	0.04071664	0.007287791	-0.0362268	0.008037068	EAS
GA001397	GA001397	-0.01607936	0.05910187	-0.1754232	-0.1795407	0.05513446	0.01943479	0.1338405	0.01284764	0.01603797	-0.005273483	SAS
GA001398	GA001398	-0.01225698	0.04674173	-0.1791703	-0.1754787	0.05463714	0.01744167	0.1359851	0.0114877	0.007035732	-0.01088166	SAS
GA001402	GA001402	-0.01892574	0.05166184	-0.172839	-0.172504	0.05072912	0.01905345	0.1287545	0.02184345	0.01878296	-0.004884543	SAS
GA001403	GA001403	-0.0189798	0.0466753	-0.1747745	-0.1772784	0.04868892	0.01963858	0.1388772	0.01731255	0.008766622	-0.0005611775	SAS
GA001410	GA001410	-0.01923733	0.05855673	-0.1653	-0.1752837	0.04338142	0.02374412	0.1319699	0.02073239	0.01575791	-0.007479896	SAS
GA001413	GA001413	-0.01956426	0.05786678	-0.1719581	-0.1753453	0.05146792	0.02055586	0.1352114	0.0157462	0.01908305	-0.0111902	SAS
GA001416	GA001416	-0.01338169	0.01355259	-0.2075726	-0.1922472	0.05066945	-0.004463633	0.1578715	0.009809305	0.004019233	-0.004731602	SAS
GA001417	GA001417	-0.008571144	0.04140993	-0.1784451	-0.1734851	0.04511003	0.0172623	0.1395043	0.01349013	0.01501283	-0.009547224	SAS
GA001418	GA001418	-0.01862711	0.04640141	-0.1732341	-0.173425	0.05015463	0.02195835	0.1345099	0.01912242	0.01685525	-0.007477418	SAS
GA001420	GA001420	-0.01903178	0.04036495	-0.1781235	-0.1746418	0.04791801	0.01149205	0.1368652	0.01858404	0.01009332	-0.003365757	SAS
GA001421	GA001421	-0.01655569	0.0361899	-0.1842768	-0.1878333	0.05192281	0.008664691	0.1536877	0.01981349	0.01698567	-0.006307223	SAS
GA001422	GA001422	-0.01617008	0.0613272	-0.1660149	-0.1746875	0.05072057	0.02578763	0.1326832	0.01759215	0.02373635	-0.008607448	SAS
GA001423	GA001423	-0.01462303	0.0527988	-0.1711847	-0.1772708	0.04800051	0.01667347	0.1297202	0.01899139	0.02526461	-0.005280895	SAS
GA001425	GA001425	-0.01757506	0.04703834	-0.1727234	-0.179503	0.05203813	0.01743261	0.135151	0.0218648	0.01460985	-0.005769855	SAS
GA001426	GA001426	-0.01402774	0.03664547	-0.1878152	-0.189507	0.04724626	0.002657619	0.1627676	0.02108544	0.01971723	-0.006706958	SAS
GA001428	GA001428	-0.0172	0.0400873	-0.187648	-0.1944854	0.05432646	-0.0008469195	0.1582139	0.01889053	0.01740457	-0.01043998	SAS
GA001429	GA001429	-0.01511494	0.03247686	-0.1842111	-0.1948777	0.04866109	0.002787293	0.1569836	0.01947505	0.019014	-0.01088862	SAS
GA001431	GA001431	0.09594129	-0.2547558	-0.3017062	0.157509	0.01096511	0.006473298	0.02242646	0.01361584	0.0123879	-0.004543345	EAS
GA001432	GA001432	0.09010609	-0.2540488	-0.3023891	0.1552281	0.009733964	0.004995487	0.0246745	0.01853621	0.02053005	0.006957552	EAS
GA001433	GA001433	0.0969915	-0.2588106	-0.3032559	0.1537688	0.006512215	0.005045742	0.0236091	0.01463516	0.02148566	0.002028546	EAS
GA001434	GA001434	0.0910324	-0.2701903	-0.3126596	0.1591259	0.0105735	0.001809689	0.02932023	0.01097234	-0.005861478	0.002208773	EAS
GA001435	GA001435	0.09593994	-0.2519662	-0.2985683	0.1553836	0.009639025	0.006434941	0.02137041	0.02148912	0.0240763	0.00537085	EAS
GA001436	GA001436	0.0894123	-0.2571711	-0.2975587	0.1566207	0.01019105	0.008839717	0.0185576	0.02034274	0.02083532	0.002797656	EAS
GA001437	GA001437	0.09925278	-0.2568602	-0.3048544	0.1572387	0.0057427	0.004862844	0.02279806	0.02614233	0.02446069	0.001187972	EAS
GA001438	GA001438	0.09371175	-0.260665	-0.3042019	0.1613857	0.01129842	0.008792676	0.01996085	0.01536775	0.03022031	-0.001105106	EAS
GA001439	GA001439	0.1017894	-0.2573252	-0.3021818	0.1537753	0.009947543	-0.0008889805	0.01921811	0.01173381	0.02667242	-0.002797494	EAS
GA001440	GA001440	0.09802745	-0.2626902	-0.3167615	0.163759	0.01293168	-5.059561e-05	0.02847045	0.009487351	-0.006898724	-0.005899551	EAS
GA001441	GA001441	0.0954987	-0.2726332	-0.3086775	0.1647994	0.01101554	-0.0003936236	0.02603081	0.01094244	-0.006981477	0.001766212	EAS
GA001445	GA001445	-0.661851	-0.1489792	0.1284415	-0.01189697	0.3114582	-0.1564746	-0.09674075	0.01909083	0.01467567	0.005271304	AFR
GA001454	GA001454	-0.6625541	-0.1511605	0.1240606	-0.00259929	0.3090565	-0.1544678	-0.1056812	0.01722904	0.0118995	-0.0009595576	AFR
GA001455	GA001455	-0.6600888	-0.1474565	0.1179817	-0.005344163	0.3105118	-0.1558995	-0.100934	0.02358371	0.0141502	0.002930714	AFR
GA001481	GA001481	0.09815006	-0.2626787	-0.298196	0.1568991	0.004861251	-0.006101662	0.02253297	0.01974029	0.0255419	-0.002524565	EAS
GA001482	GA001482	0.09975861	-0.2656836	-0.2915423	0.1524943	0.004055141	-0.00305009	0.02686266	0.02321911	0.03141412	0.0003108274	EAS
GA001483	GA001483	0.09480175	-0.2599637	-0.2959292	0.1433418	0.007541158	-0.003504183	0.02970352	0.01930069	0.02946122	-0.007169377	EAS
GA001484	GA001484	0.09808914	-0.2607884	-0.3018085	0.156512	0.004004214	0.0007732506	0.02155665	0.02043032	0.02474995	-0.0007504739	EAS
GA001485	GA001485	0.09387559	-0.2586867	-0.2946582	0.1482706	0.003217963	-0.002016752	0.02550262	0.01894885	0.03491078	-0.005159229	EAS
GA001486	GA001486	0.09709716	-0.2610481	-0.2913205	0.1463973	1.070436e-05	0.0006620951	0.02692632	0.02167928	0.02567336	-0.006645261	EAS
GA001487	GA001487	0.09260507	-0.2632388	-0.294425	0.1514738	-0.000719468	-0.0007165729	0.02532616	0.01958264	0.03118072	-0.002106295	EAS
GA001488	GA001488	0.0942802	-0.2578195	-0.3000232	0.1521324	0.01146041	0.00551017	0.02274341	0.01823728	0.02778926	-0.005849993	EAS
GA001489	GA001489	0.09811763	-0.2558972	-0.2947627	0.1436712	0.003664454	-0.004098984	0.02176913	0.02359909	0.02637868	-0.0008037515	EAS
GA001490	GA001490	0.102408	-0.2592641	-0.294349	0.1493729	0.005137196	-0.0009928937	0.027324	0.01999539	0.027189	-0.0008549434	EAS
GA001491	GA001491	0.09772855	-0.2628357	-0.305402	0.1514411	0.003302012	0.000138359	0.02766457	0.01767214	0.02699165	-0.004356775	EAS
GA001492	GA001492	0.0936663	-0.2665037	-0.2937176	0.1553897	0.006491966	-0.003405556	0.02580953	0.01791058	0.02984653	-0.000975059	EAS
GA001493	GA001493	0.09947774	-0.2602872	-0.2993157	0.1539064	0.007508951	0.00171541	0.02290973	0.01736025	0.03355375	-0.005093113	EAS
GA001494	GA001494	0.098462	-0.2594262	-0.2987866	0.1542521	0.005014157	-0.005168476	0.02458534	0.01651028	0.02698231	-0.005545441	EAS
GA001495	GA001495	0.1000755	-0.2589882	-0.301009	0.1518002	0.004072042	0.001557408	0.02536526	0.01371054	0.0248018	-0.00450416	EAS
GA001496	GA001496	0.100655	-0.2638713	-0.2941719	0.1584016	-0.0002345882	0.0002846194	0.01794804	0.02297762	0.02646286	-0.004283627	EAS
GA001497	GA001497	0.09286007	-0.265966	-0.3025266	0.1549973	0.008877353	0.002066164	0.02716603	0.01867969	0.03671805	-0.001189913	EAS
GA001498	GA001498	0.09369477	-0.2607223	-0.2975792	0.1514291	0.001525227	0.0009333727	0.02496061	0.01501764	0.02944582	-0.009951437	EAS
GA001499	GA001499	0.09045901	-0.2627143	-0.2976856	0.1554019	0.004521284	0.003553468	0.02472581	0.01650447	0.03003823	0.002309636	EAS
GA001500	GA001500	0.09993173	-0.2562399	-0.2954509	0.1536794	0.002693328	-0.003143131	0.02679862	0.01857575	0.03447068	-0.003502723	EAS
GA001501	GA001501	0.09762319	-0.2624591	-0.2879845	0.1509561	0.006948727	-0.004083245	0.02445046	0.02076738	0.03364062	-0.004737103	EAS
GA001502	GA001502	0.09438946	-0.2590897	-0.2967639	0.1500464	0.003508293	0.003423943	0.029704	0.02081125	0.02539579	-0.002217702	EAS
GA001503	GA001503	0.09435581	-0.2622853	-0.2934625	0.1526924	-0.001002875	0.0004657339	0.02940273	0.01649963	0.03049059	-0.004410591	EAS
GA001504	GA001504	0.1029157	-0.2625784	-0.2983282	0.1522332	0.001695491	-0.002692044	0.02682873	0.01895952	0.02779763	-0.001583155	EAS
GA001505	GA001505	0.09268408	-0.2638372	-0.2994007	0.155423	0.008414758	-0.001936061	0.02586164	0.02347874	0.03394569	0.0007165774	EAS
GA001506	GA001506	0.09514948	-0.2581262	-0.2915806	0.1449793	0.007982584	-0.003183228	0.02512671	0.01554	0.0278723	-0.003218372	EAS
GA001507	GA001507	0.09904622	-0.2615702	-0.2963781	0.1527116	0.00419448	0.00180983	0.0256278	0.02312407	0.03357346	0.003304112	EAS
GA001508	GA001508	0.0939648	-0.2555565	-0.2972959	0.1493451	0.008707234	0.001722764	0.02598786	0.01878437	0.02771949	-0.001656927	EAS
GA001509	GA001509	0.09973879	-0.2643483	-0.2996009	0.1571152	0.001089353	-0.0003155813	0.02319369	0.02011989	0.03214651	-0.002973719	EAS
GA001510	GA001510	0.09594381	-0.2638771	-0.2961409	0.1532118	0.003779339	-0.00104464	0.02333838	0.01966308	0.0268669	0.003481067	EAS
GA001611	GA001611	0.09870672	-0.2706512	-0.3050487	0.1635922	0.002974138	0.001200813	0.02408074	0.02228791	0.03287995	-0.0005673213	EAS
GA001612	GA001612	0.1004255	-0.2767157	-0.3037245	0.1657884	0.006214651	0.001816962	0.01851466	0.01933459	0.02778101	0.003386325	EAS
GA001613	GA001613	0.09749283	-0.2621329	-0.3063579	0.159004	0.002648027	0.001971093	0.01921476	0.02388606	0.03625918	-0.004500899	EAS
GA001614	GA001614	0.09601071	-0.270013	-0.3064861	0.156693	0.002865696	0.003860887	0.02080107	0.02018601	0.03346919	-0.006106745	EAS
GA001615	GA001615	0.1039721	-0.2728956	-0.30439	0.1645132	0.004219256	-0.003878768	0.02962434	0.01789616	0.02879311	-0.0008350955	EAS
GA001616	GA001616	0.09809918	-0.2692297	-0.3068403	0.1617761	0.004574034	0.001093284	0.02326296	0.01437767	0.0243283	0.001424783	EAS
GA001617	GA001617	0.09904654	-0.2718726	-0.306075	0.1589048	0.005322887	0.004831193	0.02081848	0.01955292	0.0251399	-0.001125617	EAS
GA001618	GA001618	0.1000883	-0.2718956	-0.2982715	0.1598044	0.0008921199	-0.004250504	0.01979612	0.02038975	0.03205668	-0.004643389	EAS
GA001619	GA001619	0.1012497	-0.2692145	-0.3053688	0.1629636	-2.116115e-05	1.089645e-05	0.02042159	0.01720371	0.02369515	-6.611372e-06	EAS
GA001620	GA001620	0.09493464	-0.2627538	-0.3001914	0.1610037	0.0077269	0.00367539	0.02139846	0.01875657	0.0334181	-0.003356457	EAS
GA001621	GA001621	0.09845363	-0.2645946	-0.2996724	0.1627144	0.004341454	0.0004327844	0.01809178	0.0200955	0.02642539	-0.003505182	EAS
GA001622	GA001622	0.1040628	-0.2669216	-0.2980607	0.1590364	0.003668212	-0.005779076	0.01930409	0.01889503	0.02079255	-0.006867946	EAS
GA001623	GA001623	0.1011841	-0.2680788	-0.306825	0.1623983	0.006306492	0.0009873948	0.02502888	0.01983313	0.02750853	6.457524e-05	EAS
GA001624	GA001624	0.1010131	-0.2713709	-0.2991082	0.161611	0.004426524	0.0008017132	0.02126418	0.02190165	0.02874693	0.001929092	EAS
GA001625	GA001625	0.1027742	-0.2620181	-0.3011825	0.158438	0.006791719	0.004190923	0.02960212	0.02354165	0.02542684	0.001070944	EAS
GA001626	GA001626	0.1007122	-0.2652527	-0.2934536	0.1554584	-0.004086253	-0.001129506	0.02449278	0.02183835	0.02602579	-0.005723836	EAS
GA001627	GA001627	0.1037132	-0.269198	-0.3069838	0.1635046	0.008032629	0.008621653	0.02232471	0.01890493	0.02905883	-0.003388436	EAS
GA001628	GA001628	0.1042405	-0.2714561	-0.2995926	0.1588891	0.00367367	0.001243094	0.02201439	0.02012411	0.03644379	-0.0007428614	EAS
GA001629	GA001629	0.1078868	-0.2656797	-0.2993599	0.1617622	-0.003854708	0.001657197	0.02233592	0.02546949	0.03348689	-0.005209819	EAS
GA001630	GA001630	0.09839144	-0.2686731	-0.3077981	0.1632891	0.001854062	0.003239868	0.01631156	0.02170926	0.026887	0.0005867261	EAS
GA001631	GA001631	0.0994162	-0.2724877	-0.3000768	0.164416	0.005051116	-0.001019369	0.02118183	0.02041222	0.02711195	-0.004456844	EAS
GA001632	GA001632	0.1001621	-0.269706	-0.3016008	0.1611585	0.0100529	0.00209737	0.02192226	0.01485826	0.0268307	-0.00372323	EAS
GA001633	GA001633	0.09684571	-0.2720229	-0.2993334	0.1639762	0.003535232	-0.00145682	0.02408643	0.02179385	0.0262328	-0.002837871	EAS
GA001634	GA001634	0.1028091	-0.2718797	-0.3066805	0.1645329	0.003607819	-0.003589628	0.02550693	0.02366657	0.02912746	-0.0001376502	EAS
GA001635	GA001635	0.1018764	-0.2720885	-0.2994957	0.1671679	0.003456223	0.003613256	0.01935481	0.0198066	0.02767882	0.003109266	EAS
GA001636	GA001636	0.1034012	-0.2709826	-0.3055653	0.1606312	0.00556915	0.004209811	0.02666972	0.02160308	0.02343054	-0.005620308	EAS
GA001637	GA001637	0.1048569	-0.2688256	-0.3031966	0.1654667	0.004661531	0.002374491	0.01850057	0.01838303	0.02845192	-0.006683736	EAS
GA001638	GA001638	0.1012283	-0.266977	-0.3045961	0.1574537	0.002091469	0.005183662	0.02297298	0.0193576	0.02692652	-0.005757409	EAS
GA001639	GA001639	0.09886799	-0.2717621	-0.3026325	0.1598006	0.004234793	-0.003026077	0.02305075	0.01938137	0.02705935	-8.75081e-05	EAS
GA001640	GA001640	0.1016182	-0.2681782	-0.304358	0.1633156	0.00534285	0.004838633	0.02348155	0.02253703	0.03430758	-0.001931826	EAS
GA001641	GA001641	0.09687605	-0.2705609	-0.304888	0.160029	0.002887265	0.0005844424	0.02509214	0.01961415	0.02894303	-0.003119277	EAS
GA001642	GA001642	0.09760273	-0.266187	-0.3036683	0.1616013	0.003178292	0.008630648	0.02026933	0.02455029	0.02898407	-0.004295049	EAS
GA001643	GA001643	0.09964297	-0.2706749	-0.3018848	0.1550628	0.004681298	0.0001830095	0.02052931	0.01665925	0.02616091	-0.008022372	EAS
GA001644	GA001644	0.09816362	-0.272589	-0.299703	0.1640562	7.4565e-05	0.002760944	0.02075309	0.01696485	0.03248938	-1.528546e-06	EAS
GA001645	GA001645	0.09931912	-0.2668192	-0.3024024	0.1625667	0.007778219	0.005304369	0.01947653	0.01732041	0.02172271	-0.005871585	EAS
GA001646	GA001646	0.09930668	-0.2600887	-0.2972912	0.156138	0.003720011	0.007595723	0.02689915	0.01865356	0.03148094	-0.003895542	EAS
GA001647	GA001647	0.09887875	-0.2667112	-0.2998929	0.1546853	0.004994585	0.0006344196	0.02445042	0.0210496	0.02239906	-0.002621437	EAS
GA001648	GA001648	0.09665598	-0.2709522	-0.3057292	0.1647791	0.006148224	-0.004736527	0.01781891	0.0225669	0.02951809	-0.001371809	EAS
GA001649	GA001649	0.1034453	-0.2681579	-0.3072127	0.160212	0.009410573	-0.0004901839	0.0290399	0.01417406	0.02624736	-0.001203206	EAS
GA001650	GA001650	0.09855027	-0.2683275	-0.3074274	0.1614987	0.005686316	-0.001051579	0.02291135	0.01722604	0.02943909	0.003880519	EAS
GA001651	GA001651	0.09958835	-0.2693156	-0.3033063	0.1597258	0.003766314	-0.001597014	0.02396768	0.02469717	0.02646477	-0.005998929	EAS
GA001652	GA001652	0.1017515	-0.2677137	-0.2992618	0.1609752	0.0009966395	0.004804191	0.02519789	0.01770785	0.02379965	0.002373287	EAS
GA001653	GA001653	0.09863685	-0.2670804	-0.3033446	0.1616535	0.004594258	0.004218183	0.02094131	0.01917827	0.03308295	-0.005046679	EAS
GA001654	GA001654	0.1019683	-0.2718832	-0.3051998	0.1608999	0.004362134	-0.003000656	0.027151	0.01931203	0.02643548	0.002488201	EAS
GA001655	GA001655	0.1013245	-0.2670217	-0.3012573	0.165213	0.001847986	0.0009505309	0.02142288	0.02125149	0.02912198	-4.837598e-05	EAS
GA001656	GA001656	0.10114	-0.2718575	-0.3017441	0.1648616	0.000949968	-0.0007839813	0.01917838	0.0207359	0.02013078	-0.005470038	EAS
GA001657	GA001657	0.1057956	-0.268478	-0.2990277	0.1600876	-0.0001862016	-0.001243029	0.0233187	0.01856411	0.02802496	-0.002012353	EAS
GA001658	GA001658	0.1036137	-0.2680419	-0.2959561	0.1603483	0.005345489	0.005122474	0.02090864	0.01388045	0.02451666	-0.00826627	EAS
GA001659	GA001659	0.0978236	-0.2665034	-0.3060913	0.1691298	0.004279761	0.005143107	0.02542504	0.01852282	0.02233914	-0.003613295	EAS
GA001660	GA001660	0.09469249	-0.2712513	-0.3016569	0.1615663	0.004170849	0.003920457	0.02163921	0.0204918	0.03007555	-0.004567303	EAS
GA001661	GA001661	0.1025064	-0.2696792	-0.3000035	0.1596075	0.004800941	0.001115016	0.02420631	0.0193171	0.03083352	0.0005269323	EAS
GA001662	GA001662	0.1013441	-0.271984	-0.3042788	0.158673	-0.002234179	-0.0005642171	0.0250668	0.01800062	0.03150298	0.001697551	EAS
GA001663	GA001663	0.1037371	-0.2742671	-0.2991759	0.1618636	0.002663365	-0.002259419	0.01983365	0.01732168	0.02797614	-0.003162993	EAS
GA001664	GA001664	0.1017551	-0.271807	-0.3009614	0.1646692	0.005153173	0.0004276161	0.02030519	0.02119999	0.02923565	-0.006739119	EAS
GA001665	GA001665	0.103913	-0.2698228	-0.3042067	0.1586558	0.002401681	0.0008184108	0.02792643	0.02041133	0.03058949	-0.000102531	EAS
GA001666	GA001666	0.1004789	-0.2656647	-0.2969372	0.1583938	0.002432789	-0.0005532374	0.02984412	0.0163729	0.03223008	-0.004355583	EAS
GA001667	GA001667	0.09790235	-0.2656521	-0.2958123	0.1592488	0.00407861	0.001830713	0.02119145	0.01459573	0.02611992	0.001391541	EAS
GA001668	GA001668	0.1008925	-0.2725681	-0.3038988	0.1592401	-0.003555531	0.0004540309	0.0246447	0.02106055	0.02243571	-0.0003317923	EAS
GA001669	GA001669	0.09577697	-0.2670271	-0.2980966	0.1601204	0.008315757	0.005893554	0.02057447	0.01460072	0.03286488	-0.002321885	EAS
GA001670	GA001670	0.0997027	-0.2623032	-0.2984934	0.1573467	0.008167271	0.005845168	0.02277677	0.01991438	0.0283977	-0.000448529	EAS
GA001671	GA001671	0.1017153	-0.2710248	-0.3055186	0.157219	0.006621903	0.006045284	0.02355244	0.01472216	0.02318778	0.004648767	EAS
GA001672	GA001672	0.1005347	-0.269215	-0.3039772	0.1642519	0.009954377	0.005271534	0.02488636	0.01869868	0.02859484	-0.00453562	EAS
GA001673	GA001673	0.0989103	-0.2687691	-0.3058828	0.1644813	0.008009901	0.004988916	0.01919881	0.01594572	0.01909967	-0.004217492	EAS
GA001674	GA001674	0.1039028	-0.2683746	-0.3084006	0.1643232	0.006571082	0.0004845062	0.02824018	0.01344582	0.02570827	-0.001840887	EAS
GA001675	GA001675	0.09934169	-0.271478	-0.30435	0.1641374	0.005539463	0.002325664	0.0190348	0.01818783	0.02853601	-0.004105397	EAS
GA001676	GA001676	0.1009802	-0.2739244	-0.3013223	0.1591924	0.003958635	-0.001850684	0.02102152	0.02333976	0.02206673	-0.001121933	EAS
GA001677	GA001677	0.103497	-0.2664512	-0.3004298	0.1620011	0.0002476661	0.003930108	0.02275327	0.02305211	0.02993403	-0.0002651311	EAS
GA001678	GA001678	0.1015602	-0.2649505	-0.3034835	0.158834	0.00500405	0.001289726	0.02103579	0.01824331	0.03171169	0.0009341381	EAS
GA001679	GA001679	0.1010149	-0.2733279	-0.3028203	0.1625821	0.005414394	0.00350007	0.01894418	0.01750316	0.0224477	-0.00680714	EAS
GA001680	GA001680	0.09674634	-0.2655279	-0.299756	0.1623267	0.0007044061	0.0003460808	0.02325189	0.01637228	0.02046838	-0.004293537	EAS
GA001681	GA001681	0.1067856	-0.2713735	-0.3017783	0.1598062	0.0005342359	0.001436494	0.02201541	0.01930669	0.02749395	-0.004207413	EAS
GA001682	GA001682	0.1009851	-0.2684878	-0.3049338	0.1602282	0.003146238	-0.0004081597	0.02345841	0.01753906	0.02674366	-0.004451078	EAS
GA001683	GA001683	0.1001252	-0.2710393	-0.3040574	0.1646439	0.004882114	-0.001970412	0.01867085	0.02403848	0.0321831	0.0002699326	EAS
GA001684	GA001684	0.1017789	-0.270151	-0.3006622	0.1600347	0.008852265	0.001095451	0.02461224	0.02008788	0.02704364	-0.002616639	EAS
GA001685	GA001685	0.1016222	-0.2755617	-0.3086941	0.1638738	0.007378783	0.001918292	0.02220894	0.01807263	0.03054056	-0.001081217	EAS
GA001686	GA001686	0.09948828	-0.2734747	-0.3080432	0.1602054	0.006695984	-5.627273e-05	0.02225792	0.01786986	0.02913612	-0.001746621	EAS
GA001687	GA001687	0.1049935	-0.2660706	-0.2969664	0.1578692	0.003863349	0.0003188969	0.02231999	0.02071537	0.02208283	-0.005751279	EAS
GA001688	GA001688	0.09521953	-0.2679671	-0.3067598	0.1619414	0.005525322	0.002410174	0.02368587	0.02222889	0.02614313	-0.003754968	EAS
GA001689	GA001689	0.09747083	-0.2704689	-0.3046928	0.1627904	0.001209709	-0.0004231789	0.02656589	0.0212787	0.02701619	0.003494062	EAS
GA001690	GA001690	0.1032576	-0.2689848	-0.301873	0.1608323	0.001292685	-0.003091633	0.01946428	0.01742246	0.02914111	-0.004159857	EAS
GA001691	GA001691	0.09980757	-0.2604277	-0.2980339	0.1594673	0.003317817	-0.001561979	0.02355716	0.01776604	0.03125652	-0.004340923	EAS
GA001692	GA001692	0.0963869	-0.2642548	-0.3032554	0.1527812	0.001873533	-0.002645958	0.02383425	0.02150516	0.03159683	0.0005997783	EAS
GA001693	GA001693	0.105421	-0.2639062	-0.2983297	0.158309	0.002283551	0.001088486	0.02103663	0.0180937	0.02921504	-0.004155054	EAS
GA001694	GA001694	0.09975467	-0.270117	-0.3005174	0.1617557	0.007928876	0.002132531	0.02597035	0.02024014	0.0273004	0.0002937444	EAS
GA001695	GA001695	0.1009768	-0.2682567	-0.305723	0.1616269	0.001809853	0.003331769	0.02203724	0.01804135	0.03234516	0.0001207203	EAS
GA001696	GA001696	0.1031454	-0.2738973	-0.2964643	0.1690535	0.002155792	0.001085639	0.01873215	0.02131843	0.02995055	0.002862484	EAS
GA001697	GA001697	0.09869398	-0.2707189	-0.3014038	0.1583815	0.003611596	-0.0008922794	0.02108553	0.020668	0.03163607	-0.002150632	EAS
GA001698	GA001698	0.09844612	-0.2675977	-0.3019425	0.1562946	0.00937638	0.003178598	0.023447	0.02137409	0.02059908	0.001377233	EAS
GA001699	GA001699	0.1027265	-0.2693417	-0.2949555	0.1589195	-0.001634737	-0.00144322	0.01909359	0.02074367	0.02752745	-0.00260389	EAS
GA001700	GA001700	0.09329777	-0.2704065	-0.3078156	0.1635422	0.006297063	0.001622506	0.02416029	0.02298934	0.02304758	-0.00439843	EAS
GA001701	GA001701	0.09651526	-0.2738993	-0.3036832	0.1639959	0.0007172599	-0.001170084	0.01840783	0.01914922	0.02741172	-0.001154859	EAS
GA001702	GA001702	0.1033746	-0.2676771	-0.3030245	0.1580245	-0.002471722	0.0009330383	0.02605261	0.01682309	0.02925593	-0.0009361152	EAS
GA001703	GA001703	0.09972902	-0.2746077	-0.30409	0.1598069	0.003964623	0.003261826	0.01880832	0.02023976	0.0244039	0.002330194	EAS
GA001704	GA001704	0.1046002	-0.2674684	-0.3059465	0.1590079	0.004140236	0.001528068	0.02296919	0.02007688	0.02510666	-0.001855148	EAS
GA001705	GA001705	0.101869	-0.2700139	-0.3089007	0.1629924	0.004322111	0.001551575	0.02242912	0.02019515	0.02384837	-0.006530103	EAS
GA001706	GA001706	0.1032312	-0.2714277	-0.3081092	0.1638584	0.004840503	0.0009728722	0.01552409	0.01975979	0.0309552	0.001386966	EAS
